sample_id,split,subject_id,dest_image,dest_label,source_dataset,source_path,provenance,pixel_sha256,n_boxes,class_ids,is_negative
neg_efficientnet_kaggle_normal_fba4348b1df0891a,test,neg:efficientnet_kaggle_normal:fba4348b1df0891a,data/datasets/yolo_real_skin_v2/images/test/neg_efficientnet_kaggle_normal_fba4348b1df0891a.jpg,data/datasets/yolo_real_skin_v2/labels/test/neg_efficientnet_kaggle_normal_fba4348b1df0891a.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/28856c4b6f801850.jpg,CONFIRMED_NEGATIVE,1c08b70c83486b8cd6b60844a93c4e3c20f25c45a7d5f5717e65fc878a58685b,0,,1
neg_efficientnet_kaggle_normal_25f24b184de34d9e,train,neg:efficientnet_kaggle_normal:25f24b184de34d9e,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_25f24b184de34d9e.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_25f24b184de34d9e.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/296259308c85ee3c.jpg,CONFIRMED_NEGATIVE,e6244709d0206e571c912173934170521e43f5aa8d3ded698ae0a6cd2efefecb,0,,1
neg_efficientnet_kaggle_normal_da2c938f6c81bb82,test,neg:efficientnet_kaggle_normal:da2c938f6c81bb82,data/datasets/yolo_real_skin_v2/images/test/neg_efficientnet_kaggle_normal_da2c938f6c81bb82.jpg,data/datasets/yolo_real_skin_v2/labels/test/neg_efficientnet_kaggle_normal_da2c938f6c81bb82.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/29b2e9bc41337be8.jpg,CONFIRMED_NEGATIVE,46cbe1468e2ad29dde8ddaaab0f904836d3f8fdba033060ff7e69d6b0b2ff742,0,,1
neg_efficientnet_kaggle_normal_2a8eb88b9230e994,val,neg:efficientnet_kaggle_normal:2a8eb88b9230e994,data/datasets/yolo_real_skin_v2/images/val/neg_efficientnet_kaggle_normal_2a8eb88b9230e994.jpg,data/datasets/yolo_real_skin_v2/labels/val/neg_efficientnet_kaggle_normal_2a8eb88b9230e994.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/2a445b2a13e3b88d.jpg,CONFIRMED_NEGATIVE,e1abe9aeb3e923af9d72a8c7a72a58ba35f73f7f9bbccc3dc0903c1db7781f39,0,,1
neg_efficientnet_kaggle_normal_2cc205cd7c2d1e8f,train,neg:efficientnet_kaggle_normal:2cc205cd7c2d1e8f,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_2cc205cd7c2d1e8f.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_2cc205cd7c2d1e8f.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/2bdc310d1a596e4b.jpg,CONFIRMED_NEGATIVE,f0134f443481137cf9620685be6e9f0e0047917b6f9e54575fcb40f709d7af60,0,,1
neg_efficientnet_kaggle_normal_2da2c43c49a6f740,train,neg:efficientnet_kaggle_normal:2da2c43c49a6f740,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_2da2c43c49a6f740.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_2da2c43c49a6f740.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/2e2d5a43a5dd73a3.jpg,CONFIRMED_NEGATIVE,7899eff5b860285e246dfc09d55456e56327766f35595eaf00c4a2e9ee788953,0,,1
neg_efficientnet_kaggle_normal_e5c96e74a3171369,test,neg:efficientnet_kaggle_normal:e5c96e74a3171369,data/datasets/yolo_real_skin_v2/images/test/neg_efficientnet_kaggle_normal_e5c96e74a3171369.jpg,data/datasets/yolo_real_skin_v2/labels/test/neg_efficientnet_kaggle_normal_e5c96e74a3171369.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/33d0a89043f95064.jpg,CONFIRMED_NEGATIVE,5008c2a2bbf8a5c3eda0e87d4ab121e0d331421a3b076ea11619e60d5f04edcd,0,,1
neg_efficientnet_kaggle_normal_32050c7eb803bf58,val,neg:efficientnet_kaggle_normal:32050c7eb803bf58,data/datasets/yolo_real_skin_v2/images/val/neg_efficientnet_kaggle_normal_32050c7eb803bf58.jpg,data/datasets/yolo_real_skin_v2/labels/val/neg_efficientnet_kaggle_normal_32050c7eb803bf58.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/3467eaaad7f4287d.jpg,CONFIRMED_NEGATIVE,59c8d907194f577ef73ae08d5ab7dfce6ea32b65325069f43800310855ba6e3b,0,,1
neg_efficientnet_kaggle_normal_60f8a1b15aa03bb4,train,neg:efficientnet_kaggle_normal:60f8a1b15aa03bb4,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_60f8a1b15aa03bb4.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_60f8a1b15aa03bb4.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/35d24a4f4ba8b706.jpg,CONFIRMED_NEGATIVE,5fce097487702b46f878bd0f1b8651736177e5e8d226baad0cc6ce689a590d99,0,,1
neg_efficientnet_kaggle_normal_5fb0ede3b3ce4d9c,train,neg:efficientnet_kaggle_normal:5fb0ede3b3ce4d9c,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_5fb0ede3b3ce4d9c.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_5fb0ede3b3ce4d9c.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/363c74c5babe74e9.jpg,CONFIRMED_NEGATIVE,70d3c9c14d05527c7a31417fecc4d19d791a7fae60e5a9721bf906be5dd5c96f,0,,1
neg_efficientnet_kaggle_normal_9f3955549d0f1459,train,neg:efficientnet_kaggle_normal:9f3955549d0f1459,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_9f3955549d0f1459.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_9f3955549d0f1459.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/37bf55e6b6c7c622.jpg,CONFIRMED_NEGATIVE,c05fcdb8da1d8e2926851dcb9a1af77a143e391f37e1cc5139a69c9f0974377a,0,,1
neg_efficientnet_kaggle_normal_815be8d54aceb088,train,neg:efficientnet_kaggle_normal:815be8d54aceb088,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_815be8d54aceb088.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_815be8d54aceb088.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/37d7ffc9537dbd0f.jpg,CONFIRMED_NEGATIVE,62b3d53e08c36346c9984c48cdce53e80a8fa26789d84003b79fa3b3f8a97d44,0,,1
neg_efficientnet_kaggle_normal_aa4d7a50c93313ef,train,neg:efficientnet_kaggle_normal:aa4d7a50c93313ef,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_aa4d7a50c93313ef.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_aa4d7a50c93313ef.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/39062ae69eb052f4.jpg,CONFIRMED_NEGATIVE,ee0da465f976975cb0507453e3929281fc4fe26e870e2152820ff663667d5ccd,0,,1
neg_efficientnet_kaggle_normal_b94a46f044c898c3,train,neg:efficientnet_kaggle_normal:b94a46f044c898c3,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_b94a46f044c898c3.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_b94a46f044c898c3.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/3a3d8f2464d05713.jpg,CONFIRMED_NEGATIVE,8ad6a16957cbaa76631b4398180f89f2d7e7547971bcf233e3def5cfba1d73c4,0,,1
neg_efficientnet_kaggle_normal_a706c142d9083423,train,neg:efficientnet_kaggle_normal:a706c142d9083423,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_a706c142d9083423.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_a706c142d9083423.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/3c60d28af770d45d.jpg,CONFIRMED_NEGATIVE,f17e1d85f82eb0a25204cc4d2318906598ec618baced6025f2e79582745120ae,0,,1
neg_efficientnet_kaggle_normal_01c11aaab530c523,train,neg:efficientnet_kaggle_normal:01c11aaab530c523,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_01c11aaab530c523.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_01c11aaab530c523.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/3d2c81e4e2ad57d7.jpg,CONFIRMED_NEGATIVE,dfee8c2e1fc49d535c4202749d81e63f6b0b03bf140d93542e562be7d83e9954,0,,1
neg_efficientnet_kaggle_normal_42726663b35383a9,train,neg:efficientnet_kaggle_normal:42726663b35383a9,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_42726663b35383a9.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_42726663b35383a9.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/40a74f32814fdbac.jpg,CONFIRMED_NEGATIVE,cdb69eb3c2339f41cf04d0f05c56a3e0781b289c5c53150ed5c679bbaec47b21,0,,1
neg_efficientnet_kaggle_normal_45a75405fc70f164,test,neg:efficientnet_kaggle_normal:45a75405fc70f164,data/datasets/yolo_real_skin_v2/images/test/neg_efficientnet_kaggle_normal_45a75405fc70f164.jpg,data/datasets/yolo_real_skin_v2/labels/test/neg_efficientnet_kaggle_normal_45a75405fc70f164.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/41f8c5d07e295c56.jpg,CONFIRMED_NEGATIVE,535f8f2823fdc572c2f5ca19b4ddfb2235dcbbaf295f2fd782d6e818bc746f38,0,,1
neg_efficientnet_kaggle_normal_db3a247099547fb5,test,neg:efficientnet_kaggle_normal:db3a247099547fb5,data/datasets/yolo_real_skin_v2/images/test/neg_efficientnet_kaggle_normal_db3a247099547fb5.jpg,data/datasets/yolo_real_skin_v2/labels/test/neg_efficientnet_kaggle_normal_db3a247099547fb5.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/478363e3ed50e15b.jpg,CONFIRMED_NEGATIVE,5c22ef6d8b8d1e44b122711480cd71bf9a90b607d7e07a12a32a8f0be5d16b37,0,,1
neg_efficientnet_kaggle_normal_2647c244ca474e78,train,neg:efficientnet_kaggle_normal:2647c244ca474e78,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_2647c244ca474e78.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_2647c244ca474e78.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/485cdb7713cabb1d.jpg,CONFIRMED_NEGATIVE,e56fd96c380c815e7992a736994f7dd4dd96c3eebd353c2d51d302848900af0c,0,,1
neg_efficientnet_kaggle_normal_a15cb5fd438458e3,train,neg:efficientnet_kaggle_normal:a15cb5fd438458e3,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_a15cb5fd438458e3.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_a15cb5fd438458e3.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/4ba9a3f1feaf731b.jpg,CONFIRMED_NEGATIVE,054c24ab89ecab525c00435ce98db2d228f4a5b35dfbad7eee2b0de2e021981f,0,,1
neg_efficientnet_kaggle_normal_33930aa2efec7415,train,neg:efficientnet_kaggle_normal:33930aa2efec7415,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_33930aa2efec7415.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_33930aa2efec7415.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/5073b3711595a5ac.jpg,CONFIRMED_NEGATIVE,b0dfc99267fc4cd9c6b872d9c422adc25734c1ac545ddd5e8b1e940721036f89,0,,1
neg_efficientnet_kaggle_normal_26daca1248885311,val,neg:efficientnet_kaggle_normal:26daca1248885311,data/datasets/yolo_real_skin_v2/images/val/neg_efficientnet_kaggle_normal_26daca1248885311.jpg,data/datasets/yolo_real_skin_v2/labels/val/neg_efficientnet_kaggle_normal_26daca1248885311.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/507ff9756c133acf.jpg,CONFIRMED_NEGATIVE,877b5db65f21753849b682a952748b77ae3cc7d9535d33c9c08f469420f4240e,0,,1
neg_efficientnet_kaggle_normal_b2e6f35de9482ab1,val,neg:efficientnet_kaggle_normal:b2e6f35de9482ab1,data/datasets/yolo_real_skin_v2/images/val/neg_efficientnet_kaggle_normal_b2e6f35de9482ab1.jpg,data/datasets/yolo_real_skin_v2/labels/val/neg_efficientnet_kaggle_normal_b2e6f35de9482ab1.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/5299bc79222037d3.jpg,CONFIRMED_NEGATIVE,9e61b0d0ce41d4e3eaaee25883931eb5e331bbeac4d023bd136a7858793eadd9,0,,1
neg_efficientnet_kaggle_normal_c8177e16ebedcd44,val,neg:efficientnet_kaggle_normal:c8177e16ebedcd44,data/datasets/yolo_real_skin_v2/images/val/neg_efficientnet_kaggle_normal_c8177e16ebedcd44.jpg,data/datasets/yolo_real_skin_v2/labels/val/neg_efficientnet_kaggle_normal_c8177e16ebedcd44.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/543db286eca072b1.jpg,CONFIRMED_NEGATIVE,661225e2b7078caccff771aaccf6a2f44f3980e771742973f7a103245aaa8c9c,0,,1
neg_efficientnet_kaggle_normal_a2ea156c46f634b2,train,neg:efficientnet_kaggle_normal:a2ea156c46f634b2,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_a2ea156c46f634b2.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_a2ea156c46f634b2.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/5a545d3d3c7fdb0e.jpg,CONFIRMED_NEGATIVE,466606d32a0a12360a67e0f3bcbcfde16ab1397fb92d5a0fe82137f0c8d25640,0,,1
neg_efficientnet_kaggle_normal_256b2730c0540458,train,neg:efficientnet_kaggle_normal:256b2730c0540458,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_256b2730c0540458.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_256b2730c0540458.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/5c587b7b6c271c05.jpg,CONFIRMED_NEGATIVE,8f19a263f64ea02c8aae49f333a337f4f871d8e6c21d06a9e9a407f9b39bdcca,0,,1
neg_efficientnet_kaggle_normal_b2e2ec4bb02b0e24,train,neg:efficientnet_kaggle_normal:b2e2ec4bb02b0e24,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_b2e2ec4bb02b0e24.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_b2e2ec4bb02b0e24.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/60891163f7c42b9b.jpg,CONFIRMED_NEGATIVE,ad4d3c11b8c274cd63ebe5218f3e3c3dc6e70e9f61b9d93a9ac411cc099129f3,0,,1
neg_efficientnet_kaggle_normal_5ac48721fda91955,train,neg:efficientnet_kaggle_normal:5ac48721fda91955,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_5ac48721fda91955.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_5ac48721fda91955.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/613ec65784cc94b5.jpg,CONFIRMED_NEGATIVE,27674338129ec0780f82af58a089b39895639c66bff168747d1e5ad2555ec70c,0,,1
neg_efficientnet_kaggle_normal_477c8d22f924b3e0,train,neg:efficientnet_kaggle_normal:477c8d22f924b3e0,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_477c8d22f924b3e0.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_477c8d22f924b3e0.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/658e50eeacc0866d.jpg,CONFIRMED_NEGATIVE,f4ad020dae8da420e0c9599226d2b07a48891959c2e5661320a5d3ece8a22842,0,,1
neg_efficientnet_kaggle_normal_bdb0fc680f784193,train,neg:efficientnet_kaggle_normal:bdb0fc680f784193,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_bdb0fc680f784193.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_bdb0fc680f784193.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/65a90a5ae6ef7ec1.jpg,CONFIRMED_NEGATIVE,f62b48d4528f22f5258519da3cb143aa4655dc59febd16976ed583180627a913,0,,1
neg_efficientnet_kaggle_normal_e61add898f98a2a2,test,neg:efficientnet_kaggle_normal:e61add898f98a2a2,data/datasets/yolo_real_skin_v2/images/test/neg_efficientnet_kaggle_normal_e61add898f98a2a2.jpg,data/datasets/yolo_real_skin_v2/labels/test/neg_efficientnet_kaggle_normal_e61add898f98a2a2.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/66b875fb23626d7e.jpg,CONFIRMED_NEGATIVE,daf39127a191f4c4be1550e263da72b726acf20e181bbb18c155b50a90256892,0,,1
neg_efficientnet_kaggle_normal_5a834fe1a2b604a3,train,neg:efficientnet_kaggle_normal:5a834fe1a2b604a3,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_5a834fe1a2b604a3.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_5a834fe1a2b604a3.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/70c3e2f14ec3b3c3.jpg,CONFIRMED_NEGATIVE,ac545a77d44d1ad3562fd4df6d689403c4aacb50e0fb6b99dd46d88e8526f909,0,,1
neg_efficientnet_kaggle_normal_b0ca65cb14364e58,train,neg:efficientnet_kaggle_normal:b0ca65cb14364e58,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_b0ca65cb14364e58.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_b0ca65cb14364e58.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/7230038a2a1b3447.jpg,CONFIRMED_NEGATIVE,89c894aca8b51f47e698834799292e92b4012875e4a9592edd29328e221bc848,0,,1
neg_efficientnet_kaggle_normal_5ab0f252cbb2750f,train,neg:efficientnet_kaggle_normal:5ab0f252cbb2750f,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_5ab0f252cbb2750f.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_5ab0f252cbb2750f.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/7484e45131192418.jpg,CONFIRMED_NEGATIVE,771ae8e6198fae685bef55ac06e4796f7bb97d0cbe11c16ac79a77dbc828a431,0,,1
neg_efficientnet_kaggle_normal_c37d9552179ca744,train,neg:efficientnet_kaggle_normal:c37d9552179ca744,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_c37d9552179ca744.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_c37d9552179ca744.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/75c0662d4f8370d4.jpg,CONFIRMED_NEGATIVE,c20cd5592f27372a78e376cb6bf4242f0f56a1abc6276bf6724ae98a3b9a577d,0,,1
neg_efficientnet_kaggle_normal_ec1bf764f9aad436,train,neg:efficientnet_kaggle_normal:ec1bf764f9aad436,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_ec1bf764f9aad436.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_ec1bf764f9aad436.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/76385df2069304c7.jpg,CONFIRMED_NEGATIVE,eb3dd659dd83590c7801731fc30372685d44c51fb719da4ff19e969673865596,0,,1
neg_efficientnet_kaggle_normal_ad1a9b3c13c0b5a6,train,neg:efficientnet_kaggle_normal:ad1a9b3c13c0b5a6,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_ad1a9b3c13c0b5a6.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_ad1a9b3c13c0b5a6.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/78dc0707da0bdd72.jpg,CONFIRMED_NEGATIVE,e6940d1161511c9469546798ba9c09c974e019ede89a3aadb8e8960c8c126b63,0,,1
neg_efficientnet_kaggle_normal_7e37e752e09c13d9,train,neg:efficientnet_kaggle_normal:7e37e752e09c13d9,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_7e37e752e09c13d9.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_7e37e752e09c13d9.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/7af0b354de06a0a5.jpg,CONFIRMED_NEGATIVE,d7303369780aa02c9d381b8a30f6e541f392b39b1f67fe742f01eafe4229bf82,0,,1
neg_efficientnet_kaggle_normal_9cd9870ef0e6fabb,train,neg:efficientnet_kaggle_normal:9cd9870ef0e6fabb,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_9cd9870ef0e6fabb.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_9cd9870ef0e6fabb.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/7e0bebae74ea1146.jpg,CONFIRMED_NEGATIVE,dd0066dc3c8cb34176e9bed739beb5c34d1d59d78ce975eb14ecc04760b07117,0,,1
neg_efficientnet_kaggle_normal_40f53ff4479cf2a0,train,neg:efficientnet_kaggle_normal:40f53ff4479cf2a0,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_40f53ff4479cf2a0.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_40f53ff4479cf2a0.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/7fdae0ef0b872855.jpg,CONFIRMED_NEGATIVE,18f6ec486cac454b5550734acf16833d30103374582d9853ffe10c59765ca4de,0,,1
neg_efficientnet_kaggle_normal_a6904b9c3d730318,val,neg:efficientnet_kaggle_normal:a6904b9c3d730318,data/datasets/yolo_real_skin_v2/images/val/neg_efficientnet_kaggle_normal_a6904b9c3d730318.jpg,data/datasets/yolo_real_skin_v2/labels/val/neg_efficientnet_kaggle_normal_a6904b9c3d730318.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/83c60ae0de449868.jpg,CONFIRMED_NEGATIVE,468d412d47bed09a69d95263445d5225d6d94b7d8809da4e97d49de53fde018b,0,,1
neg_efficientnet_kaggle_normal_89cc80ba35f32a09,train,neg:efficientnet_kaggle_normal:89cc80ba35f32a09,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_89cc80ba35f32a09.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_89cc80ba35f32a09.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/846fcff489bad2a8.jpg,CONFIRMED_NEGATIVE,1c76a4ab8887a0c9e9735977dbf6f8f793424e3e5155db1ca47dc1771a77a2c1,0,,1
neg_efficientnet_kaggle_normal_6de40eeb42f2aec5,train,neg:efficientnet_kaggle_normal:6de40eeb42f2aec5,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_6de40eeb42f2aec5.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_6de40eeb42f2aec5.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/863dbe17749b4d9f.jpg,CONFIRMED_NEGATIVE,a760325d7469910c493b29498db1cbbf329bcdbc08c8d6362099f5be193a73bd,0,,1
neg_efficientnet_kaggle_normal_8f7e3219498e486e,train,neg:efficientnet_kaggle_normal:8f7e3219498e486e,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_8f7e3219498e486e.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_8f7e3219498e486e.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/87380eb958cd946e.jpg,CONFIRMED_NEGATIVE,0058cf5d6e134b8af53b90d9833b6bdec7f16bfebe0b028c4dbb4070378ce8fe,0,,1
neg_efficientnet_kaggle_normal_4e5aa17c24d9eb1c,train,neg:efficientnet_kaggle_normal:4e5aa17c24d9eb1c,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_4e5aa17c24d9eb1c.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_4e5aa17c24d9eb1c.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/8911f969f9c823a2.jpg,CONFIRMED_NEGATIVE,dd49b63b63f0d8746390269736fc380fd6e57ac7fc725049064e7dfb45879aed,0,,1
neg_efficientnet_kaggle_normal_55ed69a435c672df,train,neg:efficientnet_kaggle_normal:55ed69a435c672df,data/datasets/yolo_real_skin_v2/images/train/neg_efficientnet_kaggle_normal_55ed69a435c672df.jpg,data/datasets/yolo_real_skin_v2/labels/train/neg_efficientnet_kaggle_normal_55ed69a435c672df.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/89fd3119bf831e0b.jpg,CONFIRMED_NEGATIVE,8580415592cd20f0a2561e17a4b505d43274139cf5c76d0a7305ec8416ec4f43,0,,1
neg_efficientnet_kaggle_normal_bf7270bbc136b763,val,neg:efficientnet_kaggle_normal:bf7270bbc136b763,data/datasets/yolo_real_skin_v2/images/val/neg_efficientnet_kaggle_normal_bf7270bbc136b763.jpg,data/datasets/yolo_real_skin_v2/labels/val/neg_efficientnet_kaggle_normal_bf7270bbc136b763.txt,efficientnet_kaggle_normal,data/datasets/efficientnet_kaggle_v1/train/normal/8ac4d64e4af5d09c.jpg,CONFIRMED_NEGATIVE,d0f4618ac671a13bca527cf606ccb78519413a3719d8d99c75f5a7b0d56d9004,0,,1
