sample_id,split,subject_id,dest_image,dest_label,source_dataset,source_path,provenance,pixel_sha256,n_boxes,class_ids
wound_medetec_foot_ulcer_224_foot-ulcer-2-3,train,medetec:foot-ulcer-2-3,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-2-3.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-2-3.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-3.png,PUBLIC_REAL_PHOTOS,17073c59173a268bb763f9da5d956ad742e35fdf9f0fede077a5d557dd745086,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-2-3_1,train,medetec:foot-ulcer-2-3_1,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-2-3_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-2-3_1.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-3_1.png,PUBLIC_REAL_PHOTOS,032a5864e86848e6c2ccc8c65cdd2bf6d398871a03a4ac41e8726b451471c7fa,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-2-3_2,train,medetec:foot-ulcer-2-3_2,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-2-3_2.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-2-3_2.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-3_2.png,PUBLIC_REAL_PHOTOS,269ec773ec0e23efe9959b53649d7f3e88412fe2107a085adf1c3112850d43b3,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-2-3_3,train,medetec:foot-ulcer-2-3_3,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-2-3_3.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-2-3_3.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-3_3.png,PUBLIC_REAL_PHOTOS,afd95f110316079208d86a019007d52bc65f3f86084037be0fc0f89ad28e5dd8,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-2-4,val,medetec:foot-ulcer-2-4,data/datasets/yolo_wound_boxes_v1/images/val/wound_medetec_foot_ulcer_224_foot-ulcer-2-4.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_medetec_foot_ulcer_224_foot-ulcer-2-4.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-4.png,PUBLIC_REAL_PHOTOS,9d55cc7a3e09c372bd8b3a2ce64096551f22c96a5729da2c0c2d3b88f80193fa,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-2-4_1,test,medetec:foot-ulcer-2-4_1,data/datasets/yolo_wound_boxes_v1/images/test/wound_medetec_foot_ulcer_224_foot-ulcer-2-4_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_medetec_foot_ulcer_224_foot-ulcer-2-4_1.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-4_1.png,PUBLIC_REAL_PHOTOS,5e37c2740b0c031f241e3e54a850011693325b28f2bf8b2150cc6104e48b01d4,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-2-4_2,train,medetec:foot-ulcer-2-4_2,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-2-4_2.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-2-4_2.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-4_2.png,PUBLIC_REAL_PHOTOS,6ca929509c1b9ff0d490cc609733b926534796c397429e57d474d39e9d21fec1,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-2-4_3,train,medetec:foot-ulcer-2-4_3,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-2-4_3.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-2-4_3.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-4_3.png,PUBLIC_REAL_PHOTOS,cabcbe1437c22e79370b00c0e600299dd9286eacf5ff49b73f2ec1c42da7fb55,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-3-2,train,medetec:foot-ulcer-3-2,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-2.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-2.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-2.png,PUBLIC_REAL_PHOTOS,188e756e96699dee70b668ff7334cab9361f17fd5d69ffd8d18bc026c28bf9ef,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-3-2_1,train,medetec:foot-ulcer-3-2_1,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-2_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-2_1.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-2_1.png,PUBLIC_REAL_PHOTOS,342f8350e19069c3c13f625795d10f37a8b60921b72ce6eb81ab2a2ccf775f4a,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-3-2_2,test,medetec:foot-ulcer-3-2_2,data/datasets/yolo_wound_boxes_v1/images/test/wound_medetec_foot_ulcer_224_foot-ulcer-3-2_2.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_medetec_foot_ulcer_224_foot-ulcer-3-2_2.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-2_2.png,PUBLIC_REAL_PHOTOS,8e74e035c2a9c0de6f9c4d1a1520eee45a61d35c5b841c72abf85a4d371e6b91,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-3-2_3,train,medetec:foot-ulcer-3-2_3,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-2_3.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-2_3.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-2_3.png,PUBLIC_REAL_PHOTOS,df1dc5fdd0ccaea1796c6d93c207b55f8d0f04541545ee00783d803917552782,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-3-3,test,medetec:foot-ulcer-3-3,data/datasets/yolo_wound_boxes_v1/images/test/wound_medetec_foot_ulcer_224_foot-ulcer-3-3.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_medetec_foot_ulcer_224_foot-ulcer-3-3.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-3.png,PUBLIC_REAL_PHOTOS,b87dcd4da3a675027d02c3674505d4e596e7630246219bf20cafa22689d593c9,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-3-3_1,train,medetec:foot-ulcer-3-3_1,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-3_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-3_1.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-3_1.png,PUBLIC_REAL_PHOTOS,64bfb8e859237ca1b29750092ce537c206f15b06b28bc201a1eeef057d3f8dd9,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-3-3_2,train,medetec:foot-ulcer-3-3_2,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-3_2.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-3_2.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-3_2.png,PUBLIC_REAL_PHOTOS,5064d4b6e28633d5578d22d0cb6357857f778204eff5bd38d58478790802114d,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-3-3_3,train,medetec:foot-ulcer-3-3_3,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-3_3.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-3_3.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-3_3.png,PUBLIC_REAL_PHOTOS,6ab5ee327ad69309937919de449cb8dff662ae834073b65822555da9bd7f8498,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-3-4,train,medetec:foot-ulcer-3-4,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-4.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-4.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-4.png,PUBLIC_REAL_PHOTOS,291bbbe23fdd73acfa9812ed1e7e0e527f589284056010caed79a015df9cd3f0,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-3-4_1,train,medetec:foot-ulcer-3-4_1,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-4_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-4_1.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-4_1.png,PUBLIC_REAL_PHOTOS,49cd6b78edab6eb3703cc28086494e80a2cafeee7a73c197788cbfd389f9f70c,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-3-4_2,train,medetec:foot-ulcer-3-4_2,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-4_2.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-4_2.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-4_2.png,PUBLIC_REAL_PHOTOS,99bce6e00c73275cd260a02e9021434e26307717a36e2c82fcd2a68cda8cf73b,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-3-4_3,train,medetec:foot-ulcer-3-4_3,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-4_3.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-4_3.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-4_3.png,PUBLIC_REAL_PHOTOS,bbf8793886d957ca97e4028b51bad718040b5982019b92f3ed5155d45522319d,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-3-5,val,medetec:foot-ulcer-3-5,data/datasets/yolo_wound_boxes_v1/images/val/wound_medetec_foot_ulcer_224_foot-ulcer-3-5.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_medetec_foot_ulcer_224_foot-ulcer-3-5.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-5.png,PUBLIC_REAL_PHOTOS,b55da18c841438bc12dc6124d8c410902f4e6f0eccb096557aa4b46bd37a8580,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-3-5_1,train,medetec:foot-ulcer-3-5_1,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-5_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-5_1.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-5_1.png,PUBLIC_REAL_PHOTOS,54adfc5189d0c1b33aa9d94eba95e30fd733637bcd5be79d37cea6269fdf4b6b,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-3-5_2,train,medetec:foot-ulcer-3-5_2,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-5_2.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-5_2.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-5_2.png,PUBLIC_REAL_PHOTOS,1bc83916ce7f1a387a5d6d58eab7a31de6799e6bd38a8346754d9b8b26e34323,1,2
wound_medetec_foot_ulcer_224_foot-ulcer-3-5_3,train,medetec:foot-ulcer-3-5_3,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-5_3.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer-3-5_3.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-5_3.png,PUBLIC_REAL_PHOTOS,254cd40db609439c2fd612b7babe689342d88ca4091762f33afd4a76fe8d76ad,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-1,train,medetec:foot-ulcer1-1,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer1-1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer1-1.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-1.png,PUBLIC_REAL_PHOTOS,1e15f5a854ccc69baa83c3469dc8c0ea5ab69ab19edbe3876cb00583365e7a94,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-1_1,train,medetec:foot-ulcer1-1_1,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer1-1_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer1-1_1.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-1_1.png,PUBLIC_REAL_PHOTOS,c4f50d0192106497aa3cf461c0f2df83abd1fe1c50ab449242fe4a728c0b1f7f,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-1_2,test,medetec:foot-ulcer1-1_2,data/datasets/yolo_wound_boxes_v1/images/test/wound_medetec_foot_ulcer_224_foot-ulcer1-1_2.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_medetec_foot_ulcer_224_foot-ulcer1-1_2.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-1_2.png,PUBLIC_REAL_PHOTOS,e3e23a512f387f07e2d33897e9d1c3663f66b7d2106ce6715139efd07060a888,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-1_3,test,medetec:foot-ulcer1-1_3,data/datasets/yolo_wound_boxes_v1/images/test/wound_medetec_foot_ulcer_224_foot-ulcer1-1_3.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_medetec_foot_ulcer_224_foot-ulcer1-1_3.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-1_3.png,PUBLIC_REAL_PHOTOS,6e193575936d7de5f4105ec9a0bbd1bdca0045b38b6e1269ceab0bd7241b8e53,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-2,train,medetec:foot-ulcer1-2,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer1-2.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer1-2.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-2.png,PUBLIC_REAL_PHOTOS,dd16f51e2a623e0b758611c4b1ba2cfa6a081b7c48249760500762c68e72e7de,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-2_1,train,medetec:foot-ulcer1-2_1,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer1-2_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer1-2_1.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-2_1.png,PUBLIC_REAL_PHOTOS,b1d088cc8a4e9a3cf32e932eb5ca3344b000d7e46ceb8d4d5cb040845791f1e7,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-2_2,train,medetec:foot-ulcer1-2_2,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer1-2_2.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer1-2_2.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-2_2.png,PUBLIC_REAL_PHOTOS,95ae090306a11efde5a65b23b9e83973c83682f2ed1d7cb4be322c63cad91085,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-2_3,test,medetec:foot-ulcer1-2_3,data/datasets/yolo_wound_boxes_v1/images/test/wound_medetec_foot_ulcer_224_foot-ulcer1-2_3.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_medetec_foot_ulcer_224_foot-ulcer1-2_3.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-2_3.png,PUBLIC_REAL_PHOTOS,81fa8941d6411877c752bcb75a0c229a5f66265bb99ad3f127f208e0c570305b,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-3,train,medetec:foot-ulcer1-3,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer1-3.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer1-3.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-3.png,PUBLIC_REAL_PHOTOS,5e225b0d28b5c843400287cc26818ffa24b20230e06f1266f51aa3b04d2a9291,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-3_1,train,medetec:foot-ulcer1-3_1,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer1-3_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer1-3_1.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-3_1.png,PUBLIC_REAL_PHOTOS,abbc77970255ae6721868a3db4bc8dae21d5b4237d618254ffeb9b68934660f9,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-3_2,train,medetec:foot-ulcer1-3_2,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer1-3_2.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer1-3_2.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-3_2.png,PUBLIC_REAL_PHOTOS,a8e58cdc9b831289b03eaa6d6a880489399f41f1c999cb11f1ab0f383cd9cb29,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-3_3,train,medetec:foot-ulcer1-3_3,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer1-3_3.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer1-3_3.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-3_3.png,PUBLIC_REAL_PHOTOS,bf09618d440d7dddb31489b4dc6d2398bd916bb4fc3b542501fdd311000bbb14,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-4,val,medetec:foot-ulcer1-4,data/datasets/yolo_wound_boxes_v1/images/val/wound_medetec_foot_ulcer_224_foot-ulcer1-4.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_medetec_foot_ulcer_224_foot-ulcer1-4.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-4.png,PUBLIC_REAL_PHOTOS,03e536c0258d6b1307e951b93f2a0637831af49bd6037bf99477adbd681127ba,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-4_1,val,medetec:foot-ulcer1-4_1,data/datasets/yolo_wound_boxes_v1/images/val/wound_medetec_foot_ulcer_224_foot-ulcer1-4_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_medetec_foot_ulcer_224_foot-ulcer1-4_1.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-4_1.png,PUBLIC_REAL_PHOTOS,7a395df3e4903a2963a24a779de01bcad2e56da3a504489d037e17922a3fce1f,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-4_2,train,medetec:foot-ulcer1-4_2,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer1-4_2.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer1-4_2.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-4_2.png,PUBLIC_REAL_PHOTOS,6c192f53405da1750dd3824474d6086b66a1c08ba2e8c6aa181f84ab177e36df,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-4_3,val,medetec:foot-ulcer1-4_3,data/datasets/yolo_wound_boxes_v1/images/val/wound_medetec_foot_ulcer_224_foot-ulcer1-4_3.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_medetec_foot_ulcer_224_foot-ulcer1-4_3.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-4_3.png,PUBLIC_REAL_PHOTOS,fc6ed4c91060ed8b7dcc3f6bce5487ea17908adaed47a117c67c8127b204af39,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-5,train,medetec:foot-ulcer1-5,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer1-5.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer1-5.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-5.png,PUBLIC_REAL_PHOTOS,3c63459e9efd0da3e2d0555c6e1319e79055e89a3ee6ea20e88d373da35e5239,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-5_1,test,medetec:foot-ulcer1-5_1,data/datasets/yolo_wound_boxes_v1/images/test/wound_medetec_foot_ulcer_224_foot-ulcer1-5_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_medetec_foot_ulcer_224_foot-ulcer1-5_1.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-5_1.png,PUBLIC_REAL_PHOTOS,94429549037f9c8ba02d1d1da53f09abfd595a56d28aac92a5dddfedee526b3b,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-5_2,train,medetec:foot-ulcer1-5_2,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer1-5_2.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer1-5_2.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-5_2.png,PUBLIC_REAL_PHOTOS,9d34365d87ea5878964b1eb2f6f9277b2ad3b21a36c8cb961f8341c771d90784,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-5_3,test,medetec:foot-ulcer1-5_3,data/datasets/yolo_wound_boxes_v1/images/test/wound_medetec_foot_ulcer_224_foot-ulcer1-5_3.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_medetec_foot_ulcer_224_foot-ulcer1-5_3.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-5_3.png,PUBLIC_REAL_PHOTOS,017f5f474b5e82ceb2d508a96473d6857b86cb8cb91ac7d681c12fd12e475241,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-8,val,medetec:foot-ulcer1-8,data/datasets/yolo_wound_boxes_v1/images/val/wound_medetec_foot_ulcer_224_foot-ulcer1-8.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_medetec_foot_ulcer_224_foot-ulcer1-8.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-8.png,PUBLIC_REAL_PHOTOS,9d99fa656a92a9d6a2b0e1283e84e686f8e1f403ccedd6cb817e7796c7acf21a,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-8_1,train,medetec:foot-ulcer1-8_1,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer1-8_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer1-8_1.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-8_1.png,PUBLIC_REAL_PHOTOS,eacb6f0df1969d6cb5cb23b1ce9a96a01f0b4bbad6d4e3b10fe58157f6d279df,1,2
wound_medetec_foot_ulcer_224_foot-ulcer1-8_2,train,medetec:foot-ulcer1-8_2,data/datasets/yolo_wound_boxes_v1/images/train/wound_medetec_foot_ulcer_224_foot-ulcer1-8_2.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_medetec_foot_ulcer_224_foot-ulcer1-8_2.txt,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer1-8_2.png,PUBLIC_REAL_PHOTOS,42020e1bca543457a476b11cfcb02f31cd5f2831488fc14912846894b6e5d2b9,1,2
