sample_id,split,kind,class,empty_mask,mask_area,image_path,mask_path,source_dataset,source_path,source_mask,provenance,license,pixel_sha256
medetec_train_foot-ulcer-0021_3,train,positive,foot_ulcer,False,0.074876,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0021_3.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0021_3.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0021_3.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0021_3.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,09cd39256f284c1a9c4c8e85a3f94bd66ed0702c42f8231648e7620497d3caab
medetec_train_foot-ulcer-0025,train,positive,foot_ulcer,False,0.192941,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0025.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0025.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0025.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0025.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,a384d7729b3f74eaac1af6ba4cd01a59c2efdf8fdfc7edd4c0645954d5748d72
medetec_train_foot-ulcer-0025_1,train,positive,foot_ulcer,False,0.192941,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0025_1.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0025_1.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0025_1.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0025_1.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,01d6b69b6ab8c294336350c3bc9c5528dba103bc8ca53da422df7a880649d7cd
medetec_train_foot-ulcer-0025_2,train,positive,foot_ulcer,False,0.192941,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0025_2.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0025_2.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0025_2.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0025_2.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,cb28c5d356ad4d6d3a0e0ca112cb404ceccac5d429f8d206ebf477a5ead4cbb3
medetec_train_foot-ulcer-0025_3,train,positive,foot_ulcer,False,0.192941,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0025_3.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0025_3.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0025_3.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0025_3.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,5fc53fcaad5ee4fb8b8b0e10b2e3be1ffa102ed50153f9db8a25775ec6721ce3
medetec_train_foot-ulcer-0026,train,positive,foot_ulcer,False,0.146604,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0026.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0026.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0026.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0026.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,e0e1480b306f4c7f199c148a8116d7d061cd68e16dea14f4a5267f53eb6e74e3
medetec_train_foot-ulcer-0026_1,train,positive,foot_ulcer,False,0.146265,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0026_1.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0026_1.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0026_1.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0026_1.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,51ddd41811830f732ee0e10f1cb2fe463c158b10e17af0941cc0a760f6e7608a
medetec_train_foot-ulcer-0026_2,train,positive,foot_ulcer,False,0.146604,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0026_2.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0026_2.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0026_2.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0026_2.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,b5321f3ee87b8df7f5bc341b744d0958f4d7969cd62dec22c105aa7d1aace03a
medetec_train_foot-ulcer-0026_3,train,positive,foot_ulcer,False,0.146265,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0026_3.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0026_3.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0026_3.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0026_3.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,4538a1a97b8ad33d76528eddbb5e901637d8001d3252702b6fb38b780467a1eb
medetec_train_foot-ulcer-0027,val,positive,foot_ulcer,False,0.042929,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0027.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0027.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0027.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0027.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,c7c95f36d76e3bdad4753bd2c0d51e12cfbcdaf57c50062f075c6fc7874ac19e
medetec_train_foot-ulcer-0027_1,train,positive,foot_ulcer,False,0.042929,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0027_1.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0027_1.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0027_1.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0027_1.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,59d3a2b5ab49d68e4ddea18c29c9a88d9e7216c0b7232d3452c25f7fcd551e36
medetec_train_foot-ulcer-0027_2,train,positive,foot_ulcer,False,0.042929,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0027_2.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0027_2.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0027_2.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0027_2.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,828ee22bafcd1b9507e9476e5c73826b8d5f44378d63de8b73bfcd9267fe4f70
medetec_train_foot-ulcer-0027_3,test,positive,foot_ulcer,False,0.042929,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0027_3.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0027_3.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0027_3.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0027_3.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,944df640a2af31cd338a3ad975cf60f567e29cddeae7c4b2ce56a3f797ef80c0
medetec_train_foot-ulcer-0028,train,positive,foot_ulcer,False,0.112863,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0028.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0028.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0028.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0028.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,a935522afb9d7d0278bbd3b790cdbc72eed42f3ded467b50ab63d57006664b35
medetec_train_foot-ulcer-0028_1,test,positive,foot_ulcer,False,0.112743,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0028_1.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0028_1.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0028_1.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0028_1.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,7f850fdfaf8fe7969925edef0080b064301a5032f0623773eb6b25ad613394f9
medetec_train_foot-ulcer-0028_2,train,positive,foot_ulcer,False,0.112863,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0028_2.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0028_2.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0028_2.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0028_2.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,f5e051f7726a691bd76c3da0882c32a3ca99494b604c48dd40a2af069dc4e2a2
medetec_train_foot-ulcer-0028_3,train,positive,foot_ulcer,False,0.112743,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0028_3.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0028_3.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0028_3.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0028_3.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,39f71845766f3d513027ea88fc9b45b6206dfc84b227823da4bc1df05d4521a3
medetec_train_foot-ulcer-0029,train,positive,foot_ulcer,False,0.051857,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0029.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0029.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0029.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0029.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,77f4e7055db3d7f351ce0adee19ec6df60531a547d8c702e85e97bd7ae4db272
medetec_train_foot-ulcer-0029_1,train,positive,foot_ulcer,False,0.051857,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0029_1.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0029_1.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0029_1.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0029_1.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,eb28efa55f86fa8fd7cc236f12203a542a834e329ff387906ec908360be62dd6
medetec_train_foot-ulcer-0029_2,test,positive,foot_ulcer,False,0.051857,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0029_2.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0029_2.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0029_2.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0029_2.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,7805729570b4ffa33d3d1430308c6c3ffff548e1898e616365c02414b52ec56e
medetec_train_foot-ulcer-0029_3,test,positive,foot_ulcer,False,0.051857,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0029_3.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0029_3.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0029_3.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0029_3.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,41e7a91ff5edbac85bf7d110d524f2e894e55f90cefae0f4502fd79670b9ecad
medetec_train_foot-ulcer-0032,train,positive,foot_ulcer,False,0.128627,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0032.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0032.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0032.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0032.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,0ff8c1b9f0d22f2ce3cdf33c58666af529dd6897a03223703927e0249b8d2e14
medetec_train_foot-ulcer-0032_1,train,positive,foot_ulcer,False,0.128528,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0032_1.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0032_1.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0032_1.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0032_1.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,1a8fd117996e468862036629dfa94c43fc2999970331049abcf5d255fa9f36c0
medetec_train_foot-ulcer-0032_2,test,positive,foot_ulcer,False,0.128627,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0032_2.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0032_2.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0032_2.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0032_2.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,de66e39508ec33072fa4ceede5786a56ad697b7e05181e46b18d329aab3e0974
medetec_train_foot-ulcer-0032_3,train,positive,foot_ulcer,False,0.128528,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0032_3.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0032_3.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0032_3.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0032_3.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,bf2a5f1b587ed78b690e75b45f49b3dfefbe9dfb78c336e69c7d7e69d49c58ca
medetec_train_foot-ulcer-2-1,train,positive,foot_ulcer,False,0.050522,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-2-1.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-2-1.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-1.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-2-1.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,495f28d48b854dce18dbf2d60ab12c8c51c03f47767f3749fb9c72deb2fd5ab8
medetec_train_foot-ulcer-2-1_1,val,positive,foot_ulcer,False,0.050522,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-2-1_1.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-2-1_1.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-1_1.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-2-1_1.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,57bab8ce0edc5b46cdb695df24409d04e404377027bc3021081904275a99cb44
medetec_train_foot-ulcer-2-1_2,train,positive,foot_ulcer,False,0.050522,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-2-1_2.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-2-1_2.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-1_2.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-2-1_2.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,087ef5578b60b5cd63d53071ac5474818ff3b02f607922d821a9a8ca33950ae1
medetec_train_foot-ulcer-2-1_3,train,positive,foot_ulcer,False,0.050522,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-2-1_3.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-2-1_3.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-1_3.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-2-1_3.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,9f01bbc128a1da9e3ae2d545e816d8c44c621ec5004a3c7705203c8f310b8a39
medetec_train_foot-ulcer-2-2,train,positive,foot_ulcer,False,0.04821,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-2-2.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-2-2.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-2.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-2-2.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,2f693422b2ff71ef8f3bc2162f655f8b8cd7f0753fe04ad4c8a270e1a3005d67
medetec_train_foot-ulcer-2-2_1,test,positive,foot_ulcer,False,0.04821,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-2-2_1.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-2-2_1.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-2_1.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-2-2_1.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,98fbf4d9495edc91149b33716a9cf7d545c70003218a16957b54bf86e77994d0
medetec_train_foot-ulcer-2-2_2,train,positive,foot_ulcer,False,0.04821,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-2-2_2.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-2-2_2.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-2_2.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-2-2_2.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,e79b2548b5ee94f2152b5d72ef93aebeaec7a209be914429269bf7148fa1dd0d
medetec_train_foot-ulcer-2-2_3,train,positive,foot_ulcer,False,0.04821,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-2-2_3.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-2-2_3.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-2_3.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-2-2_3.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,0948c3e20c2164c6f6392b383a0748eb9c41dbf0641ef483fcf0397bd829976e
medetec_train_foot-ulcer-2-3,train,positive,foot_ulcer,False,0.040677,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-2-3.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-2-3.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-3.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-2-3.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,17073c59173a268bb763f9da5d956ad742e35fdf9f0fede077a5d557dd745086
medetec_train_foot-ulcer-2-3_1,train,positive,foot_ulcer,False,0.040677,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-2-3_1.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-2-3_1.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-3_1.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-2-3_1.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,032a5864e86848e6c2ccc8c65cdd2bf6d398871a03a4ac41e8726b451471c7fa
medetec_train_foot-ulcer-2-3_2,train,positive,foot_ulcer,False,0.040677,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-2-3_2.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-2-3_2.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-3_2.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-2-3_2.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,269ec773ec0e23efe9959b53649d7f3e88412fe2107a085adf1c3112850d43b3
medetec_train_foot-ulcer-2-3_3,val,positive,foot_ulcer,False,0.040677,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-2-3_3.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-2-3_3.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-3_3.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-2-3_3.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,afd95f110316079208d86a019007d52bc65f3f86084037be0fc0f89ad28e5dd8
medetec_train_foot-ulcer-2-4,train,positive,foot_ulcer,False,0.050961,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-2-4.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-2-4.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-4.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-2-4.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,9d55cc7a3e09c372bd8b3a2ce64096551f22c96a5729da2c0c2d3b88f80193fa
medetec_train_foot-ulcer-2-4_1,train,positive,foot_ulcer,False,0.050961,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-2-4_1.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-2-4_1.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-4_1.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-2-4_1.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,5e37c2740b0c031f241e3e54a850011693325b28f2bf8b2150cc6104e48b01d4
medetec_train_foot-ulcer-2-4_2,val,positive,foot_ulcer,False,0.050961,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-2-4_2.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-2-4_2.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-4_2.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-2-4_2.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,6ca929509c1b9ff0d490cc609733b926534796c397429e57d474d39e9d21fec1
medetec_train_foot-ulcer-2-4_3,train,positive,foot_ulcer,False,0.050961,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-2-4_3.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-2-4_3.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-2-4_3.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-2-4_3.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,cabcbe1437c22e79370b00c0e600299dd9286eacf5ff49b73f2ec1c42da7fb55
medetec_train_foot-ulcer-3-2,train,positive,foot_ulcer,False,0.044643,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-3-2.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-3-2.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-2.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-3-2.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,188e756e96699dee70b668ff7334cab9361f17fd5d69ffd8d18bc026c28bf9ef
medetec_train_foot-ulcer-3-2_1,train,positive,foot_ulcer,False,0.044643,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-3-2_1.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-3-2_1.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-2_1.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-3-2_1.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,342f8350e19069c3c13f625795d10f37a8b60921b72ce6eb81ab2a2ccf775f4a
medetec_train_foot-ulcer-3-2_2,test,positive,foot_ulcer,False,0.044643,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-3-2_2.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-3-2_2.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-3-2_2.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-3-2_2.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,8e74e035c2a9c0de6f9c4d1a1520eee45a61d35c5b841c72abf85a4d371e6b91
